comm_cost,cost_mode,n_clients,max_depth,trial,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.01,fixed,10,100,36,0.8378016732582625,0.8278016732582625,0.8610526315789474,0.8510526315789474
0.01,fixed,10,100,37,0.8299442129948428,0.8199442129948428,0.8810526315789474,0.8710526315789474
0.01,fixed,10,100,38,0.8401581542907337,0.8301581542907337,0.8589473684210527,0.8489473684210527
0.01,fixed,10,100,39,0.8518151309053922,0.8418151309053922,0.8810526315789474,0.8710526315789474
0.01,fixed,10,100,40,0.8084840618929197,0.7984840618929196,0.8663157894736843,0.8563157894736843
0.01,fixed,10,100,41,0.8340468266055372,0.8240468266055372,0.8757894736842106,0.8657894736842106
0.01,fixed,10,100,42,0.8569546292836469,0.8469546292836468,0.8673684210526316,0.8573684210526316
0.01,fixed,10,100,43,0.8386300595446275,0.8286300595446275,0.8726315789473684,0.8626315789473684
0.01,fixed,10,100,44,0.8419593505427684,0.8319593505427684,0.8610526315789474,0.8510526315789474
0.01,fixed,10,100,45,0.8239288906015919,0.8139288906015919,0.848421052631579,0.838421052631579
0.01,fixed,10,100,46,0.8129152127143601,0.8029152127143601,0.8736842105263158,0.8636842105263158
0.01,fixed,10,100,47,0.8316940958778647,0.8216940958778647,0.8726315789473684,0.8626315789473684
0.01,fixed,10,100,48,0.8004274821292358,0.7904274821292357,0.8652631578947368,0.8552631578947368
0.01,fixed,10,100,49,0.8467436559291782,0.8367436559291782,0.8894736842105263,0.8794736842105263
0.01,fixed,10,100,50,0.8398732758232229,0.8298732758232229,0.8810526315789474,0.8710526315789474
0.01,fixed,10,100,51,0.8387036020748221,0.8287036020748221,0.8694736842105263,0.8594736842105263
0.01,fixed,10,100,52,0.8423385928825741,0.8323385928825741,0.8757894736842106,0.8657894736842106
0.01,fixed,10,100,53,0.8315692044749536,0.8215692044749536,0.8621052631578947,0.8521052631578947
0.01,fixed,10,100,54,0.8248333920325004,0.8148333920325004,0.8673684210526316,0.8573684210526316
0.01,fixed,10,100,55,0.8479919409565441,0.8379919409565441,0.871578947368421,0.861578947368421
0.01,fixed,10,100,56,0.8327269732112906,0.8227269732112906,0.86,0.85
0.01,fixed,10,100,57,0.8383496760024591,0.8283496760024591,0.868421052631579,0.858421052631579
0.01,fixed,10,100,58,0.8221843551462367,0.8121843551462367,0.8505263157894737,0.8405263157894737
0.01,fixed,10,100,59,0.827234735703721,0.817234735703721,0.868421052631579,0.858421052631579
0.01,fixed,10,100,60,0.8346476467760886,0.8246476467760886,0.9010526315789473,0.8910526315789473
0.01,fixed,10,100,61,0.833489525944354,0.823489525944354,0.8642105263157894,0.8542105263157894
0.01,fixed,10,100,62,0.805995172692592,0.795995172692592,0.8568421052631578,0.8468421052631578
0.01,fixed,10,100,63,0.8299416561660686,0.8199416561660686,0.871578947368421,0.861578947368421
0.01,fixed,10,100,64,0.8223392454456613,0.8123392454456613,0.8578947368421053,0.8478947368421053
0.01,fixed,10,100,65,0.8306014882712932,0.8206014882712932,0.8652631578947368,0.8552631578947368
0.01,fixed,10,100,66,0.8218621713963943,0.8118621713963943,0.8789473684210526,0.8689473684210526
0.01,fixed,10,100,67,0.8438109009392284,0.8338109009392284,0.8568421052631578,0.8468421052631578
0.01,fixed,10,100,68,0.8414700532483408,0.8314700532483408,0.8589473684210527,0.8489473684210527
0.01,fixed,10,100,69,0.8369328147136721,0.8269328147136721,0.8652631578947368,0.8552631578947368
0.01,fixed,10,100,70,0.822245635929637,0.8122456359296369,0.8694736842105263,0.8594736842105263
0.01,fixed,10,100,71,0.8370862714566362,0.8270862714566362,0.8768421052631579,0.8668421052631579
0.01,fixed,10,100,72,0.8215269227505739,0.8115269227505739,0.8768421052631579,0.8668421052631579
0.01,fixed,10,100,73,0.8489112021339275,0.8389112021339274,0.8589473684210527,0.8489473684210527
0.01,fixed,10,100,74,0.8579655501273726,0.8479655501273726,0.8726315789473684,0.8626315789473684
0.01,fixed,10,100,75,0.8221499253633674,0.8121499253633674,0.8515789473684211,0.8415789473684211
0.01,fixed,10,100,76,0.8386192382487254,0.8286192382487254,0.8610526315789474,0.8510526315789474
0.01,fixed,10,100,77,0.8389902129728062,0.8289902129728062,0.8694736842105263,0.8594736842105263
0.01,fixed,10,100,78,0.8259594175896131,0.8159594175896131,0.8821052631578947,0.8721052631578947
0.01,fixed,10,100,79,0.8247209607721749,0.8147209607721749,0.8852631578947369,0.8752631578947369
0.01,fixed,10,100,80,0.8017310584490053,0.7917310584490053,0.8694736842105263,0.8594736842105263
0.01,fixed,10,100,81,0.8373208727845696,0.8273208727845696,0.8863157894736842,0.8763157894736842
0.01,fixed,10,100,82,0.8235824223591804,0.8135824223591804,0.8894736842105263,0.8794736842105263
0.01,fixed,10,100,83,0.8359604643444517,0.8259604643444517,0.8705263157894737,0.8605263157894737
0.01,fixed,10,100,84,0.8151393969372501,0.8051393969372501,0.8705263157894737,0.8605263157894737
0.01,fixed,10,100,85,0.838738322081934,0.828738322081934,0.8463157894736842,0.8363157894736842
0.01,fixed,10,100,86,0.8346476467760886,0.8246476467760886,0.9010526315789473,0.8910526315789473
0.01,fixed,10,100,87,0.835398131704216,0.8253981317042159,0.8610526315789474,0.8510526315789474
0.01,fixed,10,100,88,0.8391742734497577,0.8291742734497577,0.8673684210526316,0.8573684210526316
0.01,fixed,10,100,89,0.8499937189860994,0.8399937189860994,0.88,0.87
0.01,fixed,10,100,90,0.8589568540688665,0.8489568540688665,0.871578947368421,0.861578947368421
0.01,fixed,10,100,91,0.8586939187989874,0.8486939187989874,0.8663157894736843,0.8563157894736843
0.01,fixed,10,100,92,0.8300252689665928,0.8200252689665928,0.8726315789473684,0.8626315789473684
0.01,fixed,10,100,93,0.8287378049744628,0.8187378049744628,0.8736842105263158,0.8636842105263158
0.01,fixed,10,100,94,0.7997108647195232,0.7897108647195232,0.8789473684210526,0.8689473684210526
0.01,fixed,10,100,95,0.8516291845433361,0.8416291845433361,0.8505263157894737,0.8405263157894737
0.01,fixed,10,100,96,0.8474552564887537,0.8374552564887537,0.8747368421052631,0.8647368421052631
0.01,fixed,10,100,97,0.8529421991383312,0.8429421991383312,0.8778947368421053,0.8678947368421053
0.01,fixed,10,100,98,0.8158784667569967,0.8058784667569967,0.8673684210526316,0.8573684210526316
0.01,fixed,10,100,99,0.8398776919048991,0.8298776919048991,0.8589473684210527,0.8489473684210527
0.01,fixed,10,100,100,0.8448215284567533,0.8348215284567533,0.8863157894736842,0.8763157894736842
0.01,fixed,20,100,1,0.8182631228058723,0.8082631228058723,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,2,0.8171959950931424,0.8071959950931424,0.8326315789473684,0.8226315789473684
0.01,fixed,20,100,3,0.8478732705106865,0.8378732705106865,0.86,0.85
0.01,fixed,20,100,4,0.8512606161903319,0.8412606161903319,0.848421052631579,0.838421052631579
0.01,fixed,20,100,5,0.8238509149418323,0.8138509149418323,0.8705263157894737,0.8605263157894737
0.01,fixed,20,100,6,0.8384423560420993,0.8284423560420993,0.8421052631578947,0.8321052631578947
0.01,fixed,20,100,7,0.832592146294781,0.822592146294781,0.8421052631578947,0.8321052631578947
0.01,fixed,20,100,8,0.834975595315838,0.824975595315838,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,9,0.828093949673628,0.818093949673628,0.8610526315789474,0.8510526315789474
0.01,fixed,20,100,10,0.8001622560528198,0.7901622560528198,0.8421052631578947,0.8321052631578947
0.01,fixed,20,100,11,0.8345906411434831,0.8245906411434831,0.8326315789473684,0.8226315789473684
0.01,fixed,20,100,12,0.8421725085423787,0.8321725085423787,0.8547368421052631,0.8447368421052631
0.01,fixed,20,100,13,0.8207669209734733,0.8107669209734732,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,14,0.8029450416859752,0.7929450416859752,0.8726315789473684,0.8626315789473684
0.01,fixed,20,100,15,0.8267041701195291,0.8167041701195291,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,16,0.830704722739022,0.820704722739022,0.8621052631578947,0.8521052631578947
0.01,fixed,20,100,17,0.8289222100971934,0.8189222100971933,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,18,0.8539213606736886,0.8439213606736886,0.8336842105263158,0.8236842105263158
0.01,fixed,20,100,19,0.8395183354639181,0.8295183354639181,0.8473684210526315,0.8373684210526315
0.01,fixed,20,100,20,0.798160052565081,0.788160052565081,0.8452631578947368,0.8352631578947368
0.01,fixed,20,100,21,0.8240163459227959,0.8140163459227959,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,22,0.8278823073037698,0.8178823073037698,0.8389473684210527,0.8289473684210527
0.01,fixed,20,100,23,0.8296317048886047,0.8196317048886047,0.848421052631579,0.838421052631579
0.01,fixed,20,100,24,0.8283925811248722,0.8183925811248722,0.8610526315789474,0.8510526315789474
0.01,fixed,20,100,25,0.8261011172795095,0.8161011172795095,0.8642105263157894,0.8542105263157894
0.01,fixed,20,100,26,0.8235606643387159,0.8135606643387159,0.8463157894736842,0.8363157894736842
0.01,fixed,20,100,27,0.8392724819559008,0.8292724819559008,0.8610526315789474,0.8510526315789474
0.01,fixed,20,100,28,0.8175662024845852,0.8075662024845852,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,29,0.8718165776722445,0.8618165776722445,0.8410526315789474,0.8310526315789474
0.01,fixed,20,100,30,0.8283925811248722,0.8183925811248722,0.8610526315789474,0.8510526315789474
0.01,fixed,20,100,31,0.8512989698413497,0.8412989698413497,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,32,0.8233057651806438,0.8133057651806438,0.8642105263157894,0.8542105263157894
0.01,fixed,20,100,33,0.8146333542586519,0.8046333542586519,0.8515789473684211,0.8415789473684211
0.01,fixed,20,100,34,0.8424150629015963,0.8324150629015963,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,35,0.8220369843456872,0.8120369843456872,0.8294736842105264,0.8194736842105264
0.01,fixed,20,100,36,0.8308415235195254,0.8208415235195254,0.8631578947368421,0.8531578947368421
0.01,fixed,20,100,37,0.8497625327216924,0.8397625327216924,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,38,0.8175485916160732,0.8075485916160732,0.84,0.83
0.01,fixed,20,100,39,0.8219288863280726,0.8119288863280726,0.8473684210526315,0.8373684210526315
0.01,fixed,20,100,40,0.7923455011844511,0.7823455011844511,0.8463157894736842,0.8363157894736842
0.01,fixed,20,100,41,0.8199204113113729,0.8099204113113729,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,42,0.8632653716914583,0.8532653716914583,0.8389473684210527,0.8289473684210527
0.01,fixed,20,100,43,0.8230577769818838,0.8130577769818838,0.8357894736842105,0.8257894736842105
0.01,fixed,20,100,44,0.8193623453525596,0.8093623453525596,0.8526315789473684,0.8426315789473684
0.01,fixed,20,100,45,0.8320881914397695,0.8220881914397695,0.8526315789473684,0.8426315789473684
0.01,fixed,20,100,46,0.841702950225174,0.831702950225174,0.8368421052631579,0.8268421052631579
0.01,fixed,20,100,47,0.818062227734188,0.808062227734188,0.8557894736842105,0.8457894736842105
0.01,fixed,20,100,48,0.8526445394411067,0.8426445394411067,0.8463157894736842,0.8363157894736842
0.01,fixed,20,100,49,0.8009587791563124,0.7909587791563124,0.8421052631578947,0.8321052631578947
0.01,fixed,20,100,50,0.8343565261970595,0.8243565261970595,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,51,0.8056457796670825,0.7956457796670825,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,52,0.8103975235335952,0.8003975235335952,0.8736842105263158,0.8636842105263158
0.01,fixed,20,100,53,0.8266207037999541,0.8166207037999541,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,54,0.8539213606736886,0.8439213606736886,0.8336842105263158,0.8236842105263158
0.01,fixed,20,100,55,0.8509298827972338,0.8409298827972338,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,56,0.8265940325395209,0.8165940325395209,0.86,0.85
0.01,fixed,20,100,57,0.8476597050506945,0.8376597050506945,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,58,0.8473983552163095,0.8373983552163095,0.84,0.83
0.01,fixed,20,100,59,0.8506199051494446,0.8406199051494446,0.8663157894736843,0.8563157894736843
0.01,fixed,20,100,60,0.8600313690636116,0.8500313690636115,0.8631578947368421,0.8531578947368421
0.01,fixed,20,100,61,0.8598647684496259,0.8498647684496259,0.8589473684210527,0.8489473684210527
0.01,fixed,20,100,62,0.8189224393581376,0.8089224393581376,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,63,0.8508930107154846,0.8408930107154846,0.868421052631579,0.858421052631579
0.01,fixed,20,100,64,0.8080402975092766,0.7980402975092766,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,65,0.8309159308385287,0.8209159308385287,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,66,0.8251966287496247,0.8151966287496247,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,67,0.8279456831509485,0.8179456831509485,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,68,0.8400122021295269,0.8300122021295269,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,69,0.8358525976378894,0.8258525976378894,0.8526315789473684,0.8426315789473684
0.01,fixed,20,100,70,0.8353595984774148,0.8253595984774148,0.8473684210526315,0.8373684210526315
0.01,fixed,20,100,71,0.8479494971036062,0.8379494971036062,0.8463157894736842,0.8363157894736842
0.01,fixed,20,100,72,0.8207245254319673,0.8107245254319673,0.8515789473684211,0.8415789473684211
0.01,fixed,20,100,73,0.8289222100971934,0.8189222100971933,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,74,0.8352260598324428,0.8252260598324428,0.8778947368421053,0.8678947368421053
0.01,fixed,20,100,75,0.832171755565829,0.822171755565829,0.8231578947368421,0.8131578947368421
0.01,fixed,20,100,76,0.8416137570766585,0.8316137570766585,0.8421052631578947,0.8321052631578947
0.01,fixed,20,100,77,0.8342521300995944,0.8242521300995944,0.8557894736842105,0.8457894736842105
0.01,fixed,20,100,78,0.8355697352170322,0.8255697352170321,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,79,0.7817805604025994,0.7717805604025993,0.8736842105263158,0.8636842105263158
0.01,fixed,20,100,80,0.8141370016713837,0.8041370016713837,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,81,0.8509640577266555,0.8409640577266555,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,82,0.7898732847601757,0.7798732847601757,0.8621052631578947,0.8521052631578947
0.01,fixed,20,100,83,0.8437131964896079,0.8337131964896078,0.8557894736842105,0.8457894736842105
0.01,fixed,20,100,84,0.8429925324483866,0.8329925324483866,0.8442105263157895,0.8342105263157895
0.01,fixed,20,100,85,0.8126380740582844,0.8026380740582844,0.8515789473684211,0.8415789473684211
0.01,fixed,20,100,86,0.8600313690636116,0.8500313690636115,0.8631578947368421,0.8531578947368421
0.01,fixed,20,100,87,0.8141335186740689,0.8041335186740689,0.86,0.85
0.01,fixed,20,100,88,0.8310269383646837,0.8210269383646837,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,89,0.8240163459227959,0.8140163459227959,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,90,0.8121263020985267,0.8021263020985266,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,91,0.8333750382375239,0.8233750382375239,0.8557894736842105,0.8457894736842105
0.01,fixed,20,100,92,0.8488941817419688,0.8388941817419688,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,93,0.7965441436537537,0.7865441436537537,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,94,0.8228037643586612,0.8128037643586612,0.8494736842105263,0.8394736842105263
0.01,fixed,20,100,95,0.8053330642835805,0.7953330642835805,0.8568421052631578,0.8468421052631578
0.01,fixed,20,100,96,0.8063994008281645,0.7963994008281645,0.8778947368421053,0.8678947368421053
0.01,fixed,20,100,97,0.8027011034084364,0.7927011034084364,0.8536842105263158,0.8436842105263158
0.01,fixed,20,100,98,0.8314452723053586,0.8214452723053586,0.8578947368421053,0.8478947368421053
0.01,fixed,20,100,99,0.8482045781438814,0.8382045781438814,0.8505263157894737,0.8405263157894737
0.01,fixed,20,100,100,0.7888225677743546,0.7788225677743545,0.8452631578947368,0.8352631578947368
0.01,fixed,30,100,1,0.8254179275649178,0.8154179275649178,0.8242105263157895,0.8142105263157895
0.01,fixed,30,100,2,0.8289016190085073,0.8189016190085073,0.8231578947368421,0.8131578947368421
0.01,fixed,30,100,3,0.8132508797792063,0.8032508797792063,0.8252631578947368,0.8152631578947368
0.01,fixed,30,100,4,0.813053088971907,0.803053088971907,0.84,0.83
0.01,fixed,30,100,5,0.8099796212925128,0.7999796212925128,0.8526315789473684,0.8426315789473684
0.01,fixed,30,100,6,0.8097862120856093,0.7997862120856093,0.8221052631578948,0.8121052631578948
0.01,fixed,30,100,7,0.8136918813697879,0.8036918813697879,0.8347368421052631,0.8247368421052631
0.01,fixed,30,100,8,0.8621967755946056,0.8521967755946056,0.8473684210526315,0.8373684210526315
0.01,fixed,30,100,9,0.8222773112297509,0.8122773112297509,0.8389473684210527,0.8289473684210527
0.01,fixed,30,100,10,0.8089808883149892,0.7989808883149891,0.8315789473684211,0.8215789473684211
0.01,fixed,30,100,11,0.8358386199325726,0.8258386199325726,0.8189473684210526,0.8089473684210526
0.01,fixed,30,100,12,0.7729287241740768,0.7629287241740768,0.8315789473684211,0.8215789473684211
0.01,fixed,30,100,13,0.8296908130610935,0.8196908130610935,0.8368421052631579,0.8268421052631579
0.01,fixed,30,100,14,0.8231558097557724,0.8131558097557724,0.8115789473684211,0.8015789473684211
0.01,fixed,30,100,15,0.8132530769358377,0.8032530769358377,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,16,0.8274975832333138,0.8174975832333138,0.8168421052631579,0.8068421052631579
0.01,fixed,30,100,17,0.8290670951636018,0.8190670951636018,0.8294736842105264,0.8194736842105264
0.01,fixed,30,100,18,0.827010233305677,0.817010233305677,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,19,0.8262633330782075,0.8162633330782075,0.8273684210526315,0.8173684210526315
0.01,fixed,30,100,20,0.832640014707881,0.822640014707881,0.8136842105263158,0.8036842105263158
0.01,fixed,30,100,21,0.8509444612829662,0.8409444612829662,0.8305263157894737,0.8205263157894737
0.01,fixed,30,100,22,0.8287498951243142,0.8187498951243142,0.828421052631579,0.8184210526315789
0.01,fixed,30,100,23,0.8406909802495456,0.8306909802495456,0.8136842105263158,0.8036842105263158
0.01,fixed,30,100,24,0.8151718753474418,0.8051718753474418,0.84,0.83
0.01,fixed,30,100,25,0.7923248643041934,0.7823248643041933,0.8294736842105264,0.8194736842105264
0.01,fixed,30,100,26,0.8411409178483146,0.8311409178483146,0.82,0.8099999999999999
0.01,fixed,30,100,27,0.8282005039557148,0.8182005039557148,0.8126315789473684,0.8026315789473684
0.01,fixed,30,100,28,0.7749316220206236,0.7649316220206236,0.8242105263157895,0.8142105263157895
0.01,fixed,30,100,29,0.8392079794449352,0.8292079794449352,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,30,0.8151718753474418,0.8051718753474418,0.84,0.83
0.01,fixed,30,100,31,0.8320622544282301,0.8220622544282301,0.8389473684210527,0.8289473684210527
0.01,fixed,30,100,32,0.7996554653895239,0.7896554653895239,0.8347368421052631,0.8247368421052631
0.01,fixed,30,100,33,0.8145974323328942,0.8045974323328942,0.8347368421052631,0.8247368421052631
0.01,fixed,30,100,34,0.8073422170588023,0.7973422170588023,0.8357894736842105,0.8257894736842105
0.01,fixed,30,100,35,0.8310331239296244,0.8210331239296244,0.8168421052631579,0.8068421052631579
0.01,fixed,30,100,36,0.8469495142330057,0.8369495142330057,0.8210526315789474,0.8110526315789474
0.01,fixed,30,100,37,0.8213438525820573,0.8113438525820573,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,38,0.8314919523772445,0.8214919523772445,0.8347368421052631,0.8247368421052631
0.01,fixed,30,100,39,0.816859983810416,0.806859983810416,0.8221052631578948,0.8121052631578948
0.01,fixed,30,100,40,0.8286673786299028,0.8186673786299028,0.8378947368421052,0.8278947368421052
0.01,fixed,30,100,41,0.8304283472098588,0.8204283472098588,0.8326315789473684,0.8226315789473684
0.01,fixed,30,100,42,0.8488468840297549,0.8388468840297549,0.8326315789473684,0.8226315789473684
0.01,fixed,30,100,43,0.8003539810350435,0.7903539810350435,0.8242105263157895,0.8142105263157895
0.01,fixed,30,100,44,0.8379120011553638,0.8279120011553638,0.8210526315789474,0.8110526315789474
0.01,fixed,30,100,45,0.8231103794312367,0.8131103794312367,0.8042105263157895,0.7942105263157895
0.01,fixed,30,100,46,0.7884438808933713,0.7784438808933712,0.8231578947368421,0.8131578947368421
0.01,fixed,30,100,47,0.8359543748836271,0.8259543748836271,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,48,0.7953789864348063,0.7853789864348063,0.8157894736842105,0.8057894736842105
0.01,fixed,30,100,49,0.8077932514186367,0.7977932514186367,0.8315789473684211,0.8215789473684211
0.01,fixed,30,100,50,0.7824749448272263,0.7724749448272263,0.828421052631579,0.8184210526315789
0.01,fixed,30,100,51,0.8152749416596513,0.8052749416596513,0.8368421052631579,0.8268421052631579
0.01,fixed,30,100,52,0.8255925469404306,0.8155925469404306,0.8389473684210527,0.8289473684210527
0.01,fixed,30,100,53,0.8223223494786198,0.8123223494786198,0.8231578947368421,0.8131578947368421
0.01,fixed,30,100,54,0.827010233305677,0.817010233305677,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,55,0.8132587935001434,0.8032587935001434,0.8326315789473684,0.8226315789473684
0.01,fixed,30,100,56,0.8176032825366193,0.8076032825366193,0.84,0.83
0.01,fixed,30,100,57,0.7683202373813662,0.7583202373813662,0.8252631578947368,0.8152631578947368
0.01,fixed,30,100,58,0.8265687831345582,0.8165687831345582,0.8157894736842105,0.8057894736842105
0.01,fixed,30,100,59,0.809143481942779,0.799143481942779,0.8242105263157895,0.8142105263157895
0.01,fixed,30,100,60,0.8288833675223339,0.8188833675223339,0.8431578947368421,0.8331578947368421
0.01,fixed,30,100,61,0.8433723721499143,0.8333723721499143,0.8305263157894737,0.8205263157894737
0.01,fixed,30,100,62,0.869641607020456,0.859641607020456,0.8252631578947368,0.8152631578947368
0.01,fixed,30,100,63,0.8260101907881182,0.8160101907881182,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,64,0.818147279639349,0.808147279639349,0.8052631578947368,0.7952631578947368
0.01,fixed,30,100,65,0.8594522634965268,0.8494522634965268,0.8378947368421052,0.8278947368421052
0.01,fixed,30,100,66,0.8045888162147535,0.7945888162147535,0.828421052631579,0.8184210526315789
0.01,fixed,30,100,67,0.8661156622632173,0.8561156622632173,0.8178947368421052,0.8078947368421052
0.01,fixed,30,100,68,0.8312111948887551,0.821211194888755,0.8410526315789474,0.8310526315789474
0.01,fixed,30,100,69,0.8391594701400449,0.8291594701400449,0.8336842105263158,0.8236842105263158
0.01,fixed,30,100,70,0.8265676754844129,0.8165676754844129,0.8263157894736842,0.8163157894736842
0.01,fixed,30,100,71,0.8038160437420625,0.7938160437420625,0.8378947368421052,0.8278947368421052
0.01,fixed,30,100,72,0.8033453500852392,0.7933453500852392,0.8357894736842105,0.8257894736842105
0.01,fixed,30,100,73,0.8290670951636018,0.8190670951636018,0.8294736842105264,0.8194736842105264
0.01,fixed,30,100,74,0.8464427657802173,0.8364427657802173,0.8368421052631579,0.8268421052631579
0.01,fixed,30,100,75,0.8260725808944954,0.8160725808944954,0.8126315789473684,0.8026315789473684
0.01,fixed,30,100,76,0.8300904628353915,0.8200904628353914,0.8136842105263158,0.8036842105263158
0.01,fixed,30,100,77,0.8525439587129561,0.8425439587129561,0.828421052631579,0.8184210526315789
0.01,fixed,30,100,78,0.8016667892459595,0.7916667892459595,0.8431578947368421,0.8331578947368421
0.01,fixed,30,100,79,0.8060250162083364,0.7960250162083364,0.8431578947368421,0.8331578947368421
0.01,fixed,30,100,80,0.8725105063270977,0.8625105063270977,0.8357894736842105,0.8257894736842105
0.01,fixed,30,100,81,0.8435983490352563,0.8335983490352563,0.8252631578947368,0.8152631578947368
0.01,fixed,30,100,82,0.8077712909475628,0.7977712909475628,0.8294736842105264,0.8194736842105264
